0.075787,0.013291,
0.065385,0.013197,
0.07183,0.013275,
0.065225,0.013245,
0.066887,0.013239,
0.064749,0.013586,
0.066269,0.013208,
0.087535,0.013189,
0.064776,0.013207,
0.065344,0.013246,
0.064578,0.013199,
0.064452,0.013222,
0.065469,0.014233,
0.067648,0.013766,
0.065811,0.013216,
0.064679,0.013183,
0.065131,0.013027,
0.064613,0.013185,
0.065686,0.01307,
0.064804,0.013188,
0.064397,0.01301,
0.079759,0.013227,
0.091048,0.014161,
0.079167,0.013217,
0.078426,0.013083,
0.080695,0.014262,
0.085487,0.013265,
0.081266,0.013676,
0.085572,0.020019,
0.084774,0.013279,
0.07753,0.013278,
0.07769,0.013224,
0.080023,0.013326,
0.078736,0.013567,
0.077849,0.013263,
0.077891,0.013721,
0.078008,0.013255,
0.09669,0.013829,
0.096947,0.013299,
0.096573,0.013545,
0.09613,0.013539,
0.096251,0.013533,
0.096009,0.013319,
0.095959,0.013228,
0.095906,0.013262,
0.095984,0.013238,
0.095972,0.013234,
0.096008,0.013299,
0.087099,0.013281,
0.087678,0.013317,
0.086738,0.016754,
0.089516,0.013946,
0.090055,0.013238,
0.09004,0.01323,
0.0899,0.013176,
0.107711,0.013213,
0.107788,0.013269,
0.108199,0.013248,
0.107788,0.016696,
0.104711,0.013171,
0.104569,0.013189,
0.069222,0.013207,
0.069218,0.013287,
0.069196,0.013211,
0.069209,0.013262,
0.069193,0.013481,
0.069519,0.01345,
0.069654,0.013306,
0.082873,0.016721,
0.084438,0.015121,
0.086073,0.013263,
0.086322,0.01322,
0.086308,0.013288,
0.086544,0.009326,
0.086648,0.009289,
0.086586,0.009314,
0.086458,0.009464,
0.087476,0.009278,
0.086187,0.008567,
0.122965,0.008515,
0.120776,0.008498,
0.124732,0.008522,
0.121394,0.008477,
0.109258,0.008595,
0.108783,0.008546,
0.112298,0.00847,
0.108943,0.008535,
0.139665,0.008592,
0.142435,0.008539,
0.139737,0.011993,
0.11676,0.008503,
0.131836,0.008517,
0.119747,0.010481,
0.11087,0.008833,
0.111977,0.009077,
0.116071,0.008581,
0.081075,0.008696,
0.073328,0.008753,
0.073206,0.008696,
0.073117,0.00864,
0.095242,0.008562,
0.095326,0.008618,
0.095339,0.008633,
0.095221,0.008606,
0.08562,0.008712,
0.085551,0.008582,
0.086072,0.008464,
0.085551,0.008664,
0.078395,0.008643,
0.078415,0.008745,
0.078315,0.008691,
0.099981,0.008635,
0.103122,0.009207,
0.104675,0.008585,
0.100188,0.008862,
0.100987,0.008463,
0.100951,0.008712,
0.101058,0.008533,
0.08729,0.008524,
0.086984,0.008706,
0.087231,0.008628,
0.097215,0.008586,
0.096055,0.008462,
0.095843,0.008575,
0.074685,0.008431,
0.074722,0.00842,
0.074463,0.008419,
0.074385,0.008574,
0.086459,0.008815,
0.086824,0.008576,
0.087183,0.008567,
0.084575,0.009135,
0.085159,0.008591,
0.083717,0.008577,
0.073813,0.008755,
0.073825,0.008474,
0.065095,0.008649,
0.065109,0.008565,
0.06516,0.008808,
0.075217,0.008586,
0.075205,0.008956,
0.0753,0.008472,
0.057802,0.008637,
0.057685,0.0085,
0.058869,0.008665,
0.09618,0.008718,
0.096097,0.008561,
0.079196,0.008825,
0.079272,0.008614,
0.079048,0.008505,
0.096239,0.008581,
0.097002,0.008836,
0.097288,0.008798,
0.07947,0.008626,
0.079496,0.008589,
0.069528,0.008723,
0.069316,0.008521,
0.069253,0.008356,
0.08361,0.008704,
0.083983,0.008606,
0.065554,0.008645,
0.065717,0.008807,
0.066179,0.008572,
0.070763,0.008534,
0.070709,0.008567,
0.078812,0.011056,
0.079113,0.008711,
0.070612,0.008695,
0.070716,0.008789,
0.07067,0.008637,
0.075287,0.008719,
0.075721,0.008571,
0.04937,0.008684,
0.050635,0.008695,
0.079961,0.009017,
0.07982,0.008814,
0.058168,0.008603,
0.059516,0.008751,
0.05815,0.008837,
0.10715,0.008556,
0.072522,0.008749,
0.070942,0.008694,
0.071414,0.008668,
0.049382,0.009021,
0.058288,0.008698,
0.053402,0.008537,
0.056786,0.008536,
0.057557,0.008505,
0.0577,0.008538,
0.073308,0.008538,
0.069455,0.008417,
0.062371,0.008561,
0.062802,0.008615,
0.06525,0.008543,
0.065154,0.008571,
0.094037,0.008549,
0.08310787755102,0.010541352040816,0.093649229591837
