0.051372,0.00325,0.054622
0.031795,0.003115,0.03491
0.033929,0.003159,0.037088
0.037155,0.003454,0.040609
0.061557,0.003535,0.065092
0.040691,0.003389,0.04408
0.05053,0.003422,0.053952
0.041303,0.003413,0.044716
0.081384,0.003412,0.084796
0.04158,0.003663,0.045243
0.04885,0.003714,0.052564
0.05162,0.004218,0.055838
0.041601,0.004039,0.04564
0.046946,0.003641,0.050587
0.046205,0.003644,0.049849
0.040649,0.003639,0.044288
0.044967,0.004189,0.049156
0.027616,0.003962,0.031578
0.058041,0.004868,0.062909
0.019371,0.00392,0.023291
0.035936,0.005351,0.041287
0.062393,0.004233,0.066626
0.041725,0.004203,0.045928
0.050394,0.004344,0.054738
0.040964,0.004198,0.045162
0.063678,0.004787,0.068465
0.023615,0.004146,0.027761
0.023524,0.004161,0.027685
0.039018,0.004472,0.04349
0.034229,0.004506,0.038735
0.064422,0.004784,0.069206
0.027965,0.004374,0.032339
0.070203,0.004436,0.074639
0.049821,0.005065,0.054886
0.056183,0.005031,0.061214
0.053714,0.00505,0.058764
0.061472,0.005145,0.066617
0.057174,0.005395,0.062569
0.087163,0.005093,0.092256
0.048406,0.004985,0.053391
0.049282,0.005015,0.054297
0.049829,0.00712,0.056949
0.09208,0.005467,0.097547
0.068851,0.005773,0.074624
0.067973,0.005237,0.07321
0.037306,0.005347,0.042653
0.062826,0.005344,0.06817
0.037587,0.005749,0.043336
0.043325,0.00542,0.048745
0.059728,0.005499,0.065227
0.059167,0.005341,0.064508
0.060908,0.005432,0.06634
0.046535,0.005675,0.05221
0.056036,0.005707,0.061743
0.046495,0.005712,0.052207
0.090798,0.005708,0.096506
0.054313,0.005943,0.060256
0.058983,0.00597,0.064953
0.058828,0.005947,0.064775
0.062178,0.005937,0.068115
0.037439,0.005903,0.043342
0.047035,0.006345,0.05338
0.042564,0.006292,0.048856
0.077074,0.006273,0.083347
0.050705,0.006113,0.056818
0.051009,0.006499,0.057508
0.087291,0.006518,0.093809
0.08318,0.006513,0.089693
0.065592,0.006564,0.072156
0.064834,0.0068,0.071634
0.064479,0.006802,0.071281
0.079931,0.006851,0.086782
0.079656,0.006663,0.086319
0.084419,0.007029,0.091448
0.069108,0.006922,0.07603
0.068579,0.006938,0.075517
0.059203,0.006998,0.066201
0.067797,0.007221,0.075018
0.066883,0.008419,0.075302
0.077583,0.007204,0.084787
0.07794,0.007341,0.085281
0.064195,0.007423,0.071618
0.06419,0.00749,0.07168
0.064268,0.00771,0.071978
0.060447,0.007789,0.068236
0.064047,0.007769,0.071816
0.064897,0.007785,0.072682
0.064464,0.007787,0.072251
0.069896,0.008073,0.077969
0.069628,0.008085,0.077713
0.069894,0.008156,0.07805
0.069951,0.008407,0.078358
0.069878,0.008506,0.078384
0.044174,0.008417,0.052591
0.085126,0.008341,0.093467
0.079477,0.008654,0.088131
0.079627,0.008813,0.08844
0.057674,0.008615,0.066289
0.089818,0.00889,0.098708
0.057893,0.008875,0.066768
0.07383,0.00884,0.08267
0.072025,0.009518,0.081543
0.086355,0.009096,0.095451
0.078988,0.008944,0.087932
0.05357,0.01206,0.06563
0.057224,0.012328,0.069552
0.061497,0.012334,0.073831
0.057395,0.012913,0.070308
0.092987,0.013487,0.106474
0.063865,0.013164,0.077029
0.07983,0.012795,0.092625
0.079275,0.013305,0.09258
0.081192,0.013523,0.094715
0.078769,0.013857,0.092626
0.074677,0.013878,0.088555
0.074691,0.013865,0.088556
0.110007,0.014539,0.124546
,,0.057001103448276
