0.05751,0.00512,
0.036006,0.005206,
0.036069,0.005167,
0.039562,0.005088,
0.03718,0.005051,
0.067035,0.005127,
0.03609,0.005098,
0.048282,0.005465,
0.040081,0.005154,
0.074185,0.00518,
0.036333,0.005121,
0.040655,0.005965,
0.049473,0.005172,
0.036669,0.005852,
0.036592,0.005203,
0.036013,0.005132,
0.036946,0.005127,
0.05566,0.005098,
0.036025,0.00512,
0.069685,0.005173,
0.036001,0.005098,
0.082574,0.005104,
0.040678,0.004998,
0.05962,0.005073,
0.040959,0.005087,
0.050167,0.005042,
0.04613,0.005089,
0.049163,0.005095,
0.046816,0.005082,
0.053197,0.005087,
0.045832,0.005098,
0.044488,0.005098,
0.044163,0.005105,
0.043881,0.005108,
0.04217,0.00511,
0.04787,0.005086,
0.064086,0.00509,
0.049931,0.005071,
0.0588,0.005061,
0.049912,0.005116,
0.061902,0.005123,
0.049714,0.005122,
0.049917,0.005127,
0.049817,0.005181,
0.057483,0.005114,
0.051027,0.005012,
0.057045,0.00507,
0.051863,0.00504,
0.049039,0.005019,
0.061748,0.005134,
0.048765,0.005124,
0.048912,0.005032,
0.061265,0.005154,
0.048863,0.00512,
0.049936,0.005762,
0.049435,0.005079,
0.057943,0.00518,
0.048889,0.005066,
0.049371,0.005226,
0.048254,0.005296,
0.050649,0.005055,
0.05393,0.005068,
0.051286,0.005039,
0.025943,0.00524,
0.027559,0.007521,
0.05588,0.005775,
0.022992,0.005066,
0.049603,0.006065,
0.026497,0.005221,
0.04762,0.006139,
0.038434,0.006475,
0.058146,0.005144,
0.036479,0.005078,
0.079627,0.005749,
0.036219,0.005001,
0.0274,0.0034,
0.023204,0.003415,
0.06613,0.004043,
0.023218,0.003405,
0.064244,0.00402,
0.023193,0.003394,
0.086011,0.003399,
0.049365,0.003373,
0.051059,0.003424,
0.04983,0.003434,
0.060928,0.003498,
0.031776,0.003378,
0.037873,0.003408,
0.054513,0.003691,
0.037469,0.003423,
0.056203,0.003526,
0.046261,0.003442,
0.052634,0.003435,
0.040785,0.003386,
0.065275,0.003734,
0.031503,0.003403,
0.044108,0.003515,
0.032647,0.003555,
0.04952,0.003393,
0.047924,0.003451,
0.076389,0.0034,
0.036137,0.003398,
0.049303,0.003412,
0.017843,0.004282,
0.018118,0.003463,
0.037584,0.006331,
0.023654,0.005105,
0.069987,0.003451,
0.03162,0.003419,
0.065516,0.00356,
0.032073,0.00341,
0.044407,0.004249,
0.045668,0.003582,
0.023701,0.00334,
0.027793,0.003744,
0.053396,0.005026,
0.017512,0.00345,
0.043964,0.005484,
0.046967,0.003475,
0.041682,0.003421,
0.057099,0.003456,
0.058504,0.003436,
0.065733,0.003394,
0.03621,0.003387,
0.057056,0.003409,
0.030105,0.003406,
0.047084,0.00382,
0.043072,0.003821,
0.075738,0.003399,
0.036259,0.003409,
0.040384,0.003428,
0.051041,0.003817,
0.033585,0.00348,
0.058736,0.004674,
0.032172,0.004001,
0.027395,0.003392,
0.040613,0.00417,
0.038298,0.004104,
0.034502,0.003656,
0.049886,0.003685,
0.039803,0.003596,
0.036783,0.004396,
0.055473,0.004052,
0.03199,0.00336,
0.059725,0.00346,
0.032637,0.003449,
0.030484,0.003491,
0.047798,0.003844,
0.042212,0.003832,
0.031739,0.003383,
0.047081,0.003528,
0.031828,0.00341,
0.063289,0.003384,
0.052866,0.003379,
0.040008,0.003378,
0.077585,0.003486,
0.03658,0.003391,
0.060315,0.003408,
0.06635,0.00347,
0.040659,0.003362,
0.043556,0.003451,
0.046465,0.003467,
0.090016,0.003377,
0.049016,0.003378,
0.051377,0.003375,
0.035582,0.00356,
0.064646,0.003462,
0.035627,0.003382,
0.062152,0.003398,
0.036105,0.004245,
0.064951,0.003446,
0.040065,0.00336,
0.050643,0.003481,
0.037157,0.003567,
0.058781,0.003452,
0.039483,0.003365,
0.073616,0.003394,
0.023157,0.003364,
0.027231,0.003459,
0.054825,0.004739,
0.035962,0.005239,
0.041791,0.003297,
0.048701,0.003388,
0.029276,0.003659,
0.03629,0.004012,
0.063949,0.00375,
0.023858,0.003369,
0.055517,0.003901,
0.022074,0.003587,
0.054158,0.004359,
0.015007,0.003417,
0.050165,0.005199,
0.012495,0.003888,
0.040749,0.006595,
0.047542,0.004005,
0.065497,0.00385,
0.02806,0.003424,
0.062696,0.003655,
0.019142,0.003379,
0.04868,0.00516,
0.024237,0.003378,
0.048387,0.004635,
0.034429,0.003482,
0.045826197044335,0.004272088669951,0.050098285714286
