0.058539
0.020031
0.017123
0.016295
0.017089
0.016335
0.017197
0.017172
0.016338
0.017198
0.016279
0.017099
0.016459
0.017174
0.017451
0.016462
0.017352
0.016529
0.017137
0.016424
0.017358
0.017508
0.016668
0.017459
0.016559
0.017378
0.016843
0.0166
0.017501
0.016644
0.017503
0.016601
0.017519
0.017433
0.016767
0.017397
0.016674
0.017699
0.017534
0.016797
0.017524
0.016826
0.017584
0.017617
0.016831
0.017579
0.016686
0.017533
0.017806
0.016945
