0.134064
0.09191
0.089002
0.089846
0.089
0.089311
0.089484
0.087756
0.087928
0.088023
0.087808
0.08847
0.088558
0.088648
0.089343
0.106575
0.090212
0.091131
0.092306
0.093249
0.093806
0.095046
0.095518
0.097677
0.098582
0.107668
0.1026
0.105127
0.105063
0.108442
0.108704
0.10858
0.10959
0.110595
0.112232
0.112939
0.114468
0.115627
0.116509
0.11734
0.118835
0.120631
0.122425
0.122735
0.122965
0.124256
0.125843
0.126161
0.127748
0.128765
0.10458202
