0.097119
0.054852
0.049999
0.05135
0.051398
0.051388
0.050289
0.050804
0.051551
0.051548
0.050796
0.05114
0.050231
0.050339
0.049686
0.049941
0.049488
0.050313
0.049753
0.050135
0.049604
0.049897
0.050262
0.050075
0.049861
0.051841
0.050008
0.051937
0.050525
0.052288
0.050257
0.052371
0.050532
0.052561
0.050658
0.052302
0.050389
0.053001
0.050446
0.052482
0.051033
0.052728
0.050633
0.052517
0.050768
0.053187
0.051104
0.050717
0.052963
0.050956
